Data ID,Classification,Confidence Score,Detailed Justification
D5871,Malicious,0.90,Meeting request with executable attachment and very high metadata suspicious score (0.867). High sandbox behavioral score (0.408). High-risk role targeted. Clear threat using meeting social engineering with executable attachment and behavioral indicators.
D5872,Warning,0.80,Clean email with return path mismatch and high exfiltration score (0.789). Valid SSL. Warning due to authentication mismatch and extreme behavioral anomalies requiring investigation.
D5873,No Action,0.75,Clean email with valid SSL. Failed SPF/DMARC but low threat scores. Image-only email. Legitimate communication with authentication issues only.
D5874,Warning,0.75,Legal threat with sender spoofed and 2 YARA matches. High temp email likelihood (0.202). Warning due to legal threat with spoofing and malware detections.
D5875,Warning,0.80,Link click request with executable attachment and very high temp email likelihood (0.945). High metadata suspicious score (0.182). Warning due to link request from temporary email with executable attachment.
D5876,No Action,0.80,Bank detail update with good sender reputation (0.785). Valid SSL. Failed SPF but low threat scores. Legitimate banking communication with minor authentication issues.
D5877,Malicious,0.90,VPN/MFA reset with very high exfiltration score (0.885). Winword spawning powershell. Failed SPF. Clear credential theft with extreme behavioral scores and process injection.
D5878,Malicious,0.90,Wire transfer request with DMARC enforced but high sandbox behavioral score (0.570) and high exfiltration score (0.487). Clear BEC with extreme behavioral indicators despite enforcement.
D5879,Warning,0.80,Document download with high metadata suspicious score (0.176) and high exfiltration score (0.353). Failed DMARC. Warning due to document request with suspicious characteristics and behavioral anomalies.
D5880,No Action,0.75,Clean email with good sender reputation (0.273). Valid SSL. Passed SPF. Low threat scores. Legitimate communication with proper authentication.
D5881,No Action,0.75,Sensitive data request with valid SSL. Failed SPF but low threat scores. Legitimate credential request with minor authentication issues.
D5882,Warning,0.80,Meeting request with high metadata suspicious score (0.146) and high exfiltration score (0.199). Failed SPF/DKIM. Warning due to meeting request with behavioral anomalies and authentication failures.
