Data ID,Classification,Confidence Score,Detailed Justification
D6507,Warning,0.90,Sensitive data request with DNS morphing detected, is_high_risk_role_targeted=1, image_only_email=1, and visual brand similarity (0.738) suggests targeted phishing requiring investigation.
D6508,Malicious,0.90,Meeting request with url_decoded_spoof_detected=1 (confirmed malicious) and high exfiltration score (0.807) but failed authentication confirms phishing attack.
D6509,Warning,0.85,High behavioral sandbox score (0.511), AMSI score (0.640), and multiple components malicious (3) with exfiltration behavior (0.803) requires investigation.
D6510,Warning,0.75,High visual similarity (0.532) with moderate suspicious behaviors but no confirmed malicious indicators suggests verification needed.
D6511,Malicious,0.95,Legal threat with domain known malicious (confirmed threat) and known malicious reply path combined with high visual brand similarity (0.204) confirms phishing attack.
D6512,Warning,0.80,Link click with VBScript detected and high sender reputation (0.513) but low malicious indicators suggests verification needed.
D6513,Spam,0.80,Bank detail update with high sender reputation (0.627) and self-signed SSL but low malicious indicators suggests financial marketing with poor security.
D6514,Warning,0.80,VPN/MFA reset with high metadata suspicious score (0.445), behavioral sandbox score (0.352), bulk message indicator, but no confirmed malicious indicators requires investigation.
D6515,Warning,0.85,Wire transfer with high visual brand similarity (0.663) and moderate suspicious behaviors but valid authentication suggests BEC requiring verification.
D6516,Warning,0.80,Document download with YARA matches (3), network call on open, behavioral sandbox score (0.250) but no confirmed malicious indicators requires investigation.
D6517,Warning,0.80,Known malicious reply path with high SMTP geo risk (0.617) but low other malicious indicators suggests compromised infrastructure requiring verification.
D6518,Warning,0.80,Sensitive data request with high visual brand similarity (0.609) but failed SPF and low malicious indicators suggests verification needed.
D6519,Malicious,0.95,Meeting request with domain known malicious (confirmed threat), known malicious reply path, network call on open, and image-only email (1.0) with self-signed SSL confirms sophisticated phishing attack.
D6520,Warning,0.85,High metadata suspicious score (0.757), sender temp email likelihood (0.239), exfiltration behavior (0.930), and image-only email but no confirmed malicious indicators requires investigation.
D6521,Malicious,0.90,SMTP IP marked malicious (confirmed threat) with self-signed SSL and high marketing score (0.938) confirms attack from compromised infrastructure.
D6522,Warning,0.85,Legal threat with unscannable attachment, behavioral sandbox score (0.749), SSL mismatch, and high marketing score (0.906) suggests investigation needed.
D6523,Malicious,0.95,Link click with return_path_known_malicious=1 (confirmed threat), executable attachment, ActiveX objects, and self-signed SSL confirms phishing attack.
D6524,Spam,0.75,Bank detail update with multiple URLs (4) and high marketing score (0.589) but low malicious indicators suggests financial marketing spam.
D6525,Warning,0.80,VPN/MFA reset with ActiveX objects and moderate suspicious behaviors but no confirmed malicious indicators requires investigation.
D6526,Warning,0.85,Wire transfer with DMARC enforced, high metadata suspicious score (0.532), exfiltration behavior (0.995), image-only email, and self-signed SSL suggests BEC requiring verification.
D6527,Warning,0.80,Document download with high behavioral sandbox score (0.118) and high SMTP ASN risk (0.971) but low malicious indicators suggests investigation needed.
D6528,Warning,0.75,High visual similarity (0.399) with image-only email but low malicious indicators and valid authentication suggests verification needed.
D6529,Spam,0.80,Sensitive data request with high sender temp email likelihood (0.099) and self-signed SSL but low malicious indicators suggests data harvesting spam.
D6530,Malicious,0.95,Meeting request with exploit_pattern_detected=1 (confirmed malicious) and high behavioral sandbox score (0.780) with visual brand similarity confirms sophisticated phishing attack.
D6531,Malicious,0.95,Domain known malicious (confirmed threat) with high exfiltration behavior (0.938) and self-signed SSL confirms phishing attack.
D6532,No Action,0.75,High sender reputation (0.386) with low risk scores and self-signed SSL suggests legitimate communication with poor security configuration.
