Data ID,Classification,Confidence Score,Detailed Justification
D3707,Malicious,0.88,High sender risk (0.71) with invoice verification request and 4 URLs plus 5 malicious components detected clearly indicate financial fraud
D3708,Malicious,0.87,High sender risk (0.71) with wire transfer request and extremely high suspicious metadata (0.83) indicate financial fraud
D3709,Malicious,0.88,Very high sender reputation risk (0.76) with invoice payment request and high AMSI suspicion score (0.64) plus 3 URLs indicate financial fraud
D3710,Warning,0.72,Low sender risk (0.16) with urgent callback request and macro-enabled documents (0.76) but good authentication require monitoring
D3711,Malicious,0.86,High sender risk (0.70) with VPN/MFA reset request and return path mismatch (1) plus return path known malicious (1) and 5 malicious components clearly indicate credential theft
D3712,Warning,0.74,Moderate sender risk (0.45) with macro-enabled documents (0.78) and high VBScript detection (0.88) plus high content spam score (0.34) require monitoring
D3713,Malicious,0.85,Moderate sender risk (0.42) with extremely high suspicious metadata (0.67) and high exfiltration score (0.42) plus domain marked malicious (1) clearly indicate threat
D3714,Malicious,0.86,Moderate sender risk (0.54) with high exfiltration score (0.94) and QR code analysis (1) plus 3 malicious components detected indicate advanced threat
D3715,Warning,0.74,Moderate sender risk (0.50) with legal threat request and bulk message indicator (1) plus macro-enabled documents (0.93) require monitoring
D3716,Warning,0.73,Moderate sender risk (0.34) with document download request and high ActiveX detection (0.86) plus 2 malicious components require monitoring
D3717,Spam,0.84,Gift card request with low sender risk (0.05) but return path known malicious (1) and very high temp email likelihood (0.96) plus high exfiltration score (0.90) suggest unwanted bulk messaging
D3718,Warning,0.75,Moderate sender risk (0.33) with extremely high suspicious metadata (0.64) and high AMSI suspicion score (0.72) plus bulk message indicator (1) require monitoring
D3719,Warning,0.74,Moderate sender risk (0.55) with urgent callback request and bulk message indicator (1) plus 4 URLs detected require monitoring
D3720,Malicious,0.87,Moderate sender risk (0.51) with high AMSI suspicion score (0.58) and high exfiltration score (0.86) plus high VBScript detection (0.93) indicate malware
D3721,Malicious,0.93,Extremely high sender reputation risk (0.95) with link click request and high URL reputation score (0.10) clearly indicate phishing campaign
D3722,Malicious,0.86,Moderate sender risk (0.54) with 2 IOCs detected and high VBScript detection (0.87) plus 2 embedded files indicate threat
D3723,Malicious,0.89,Very high sender reputation risk (0.79) with wire transfer request and 7 IOCs detected plus reply path known malicious (1) and high exfiltration score (0.97) confirm financial fraud
D3724,Warning,0.72,Low sender risk (0.19) with wire transfer request and moderate temp email likelihood (0.12) but good authentication require monitoring
D3725,Malicious,0.87,Moderate sender risk (0.57) with gift card request and extremely high behavioral sandbox score (0.87) plus URL decoded spoof detected (1) indicate social engineering
D3726,Malicious,0.89,Very high sender reputation risk (0.82) with high content spam score (0.27) and high URL reputation score (0.31) indicate threat
D3727,Warning,0.75,Moderate sender risk (0.51) with high suspicious metadata (0.08) and high exfiltration score (0.46) but good authentication require monitoring
D3728,Warning,0.73,Moderate sender risk (0.36) with invoice verification request and temp email likelihood (0.12) plus 2 URLs require monitoring
D3729,Malicious,0.89,Very high sender reputation risk (0.83) with extremely high suspicious metadata (0.48) and reply path known malicious (1) plus 1 URL detected indicate threat
D3730,Malicious,0.88,High sender risk (0.75) with executable attachment (1) and 8 YARA matches plus 4 malicious components detected clearly indicate advanced malware
D3731,Malicious,0.91,Very high sender reputation risk (0.84) with wire transfer request and QR code analysis (1) plus high VBScript detection (0.93) clearly indicate financial fraud
D3732,Warning,0.74,Low sender risk (0.15) with reply path known malicious (1) and QR code analysis (1) plus 3 malicious components require monitoring
