Data ID,Classification,Confidence Score,Detailed Justification
D6697,Malicious,0.89,"Document download with packer detected (1), malicious file hash (1), and high exfiltration score (0.49). Multiple binary malicious indicators confirm threat."
D6698,No Action,0.61,"Authentication passed (DKIM passed, DMARC passed) with low risk scores across categories. High URL reputation (0.56) suggests legitimate email traffic."
D6699,Warning,0.67,"Sensitive data request with authentication concerns (DKIM policy, DMARC failed) and expired certificate. Low risk scores but request type requires monitoring."
D6700,Warning,0.74,"Meeting request with high sandbox behavioral score (0.53) and high exfiltration score (0.31). Mixed authentication results require careful evaluation."
D6701,Malicious,0.91,"Very high sandbox behavioral score (0.93) exceeding threshold with high exfiltration score (0.43). Authentication failures (DKIM failed) and expired certificate."
D6702,Warning,0.66,"Authentication failures (SPF failed, DKIM policy, DMARC temperror) but low risk scores across other categories. Minimal threat indicators suggest monitoring."
D6703,Malicious,0.85,"Legal threat with high exfiltration score (0.71), total components detected malicious (4), and very high URL rendering behavior (0.90). Strong behavioral threat indicators."
D6704,Warning,0.78,"Link click request with high suspicious metadata (0.97) and image-only format. Known malicious return path (1) but moderate other indicators suggest monitoring."
D6705,Warning,0.73,"Bank detail update with known malicious reply path (1) and high temp email likelihood (0.26). Authentication passed (SPF) but other concerns present."
D6706,Spam,0.79,"VPN/MFA reset with very high spam content score (0.87) and high exfiltration score (0.79). Spam indicators outweigh security concerns."
D6707,Warning,0.75,"Wire transfer request with known malicious return path (1) and high domain reputation. Authentication passed (SPF/DMARC) but request type and return path concerning."
D6708,Warning,0.69,"Document download with known malicious return path (1) and authentication failures (SPF/DKIM failed). Moderate suspicious metadata (0.10) requires monitoring."
D6709,Warning,0.68,"High urgency keywords (0.95) with self-signed certificate. Authentication passed (SPF/DMARC) but urgency pattern typical of social engineering."
D6710,Warning,0.71,"Sensitive data request with known malicious return path (1) and high geo risk (0.45). Authentication mixed (neutral/neutral) creates uncertainty."
D6711,Warning,0.73,"Meeting request with macro-enabled document (1) and VBScript (1) detected. Multiple URL links (5) with expired certificate raises concerns."
D6712,No Action,0.64,"Authentication passed (SPF/DKIM/DMARC passed) with high spam content score (0.41) but overall low risk profile suggests legitimate bulk email."
D6713,Warning,0.66,"Authentication failures (SPF failed, DKIM policy, DMARC permerror) with revoked SSL certificate. Low behavioral scores but infrastructure concerns."
D6714,Malicious,0.82,"Legal threat with final URL known malicious (1) and high URL rendering behavior (0.88). Authentication failures (SPF softfail, DMARC failed) support classification."
D6715,Spam,0.78,"Link click request with user marked as spam (1) meeting spam threshold. High temp email likelihood (0.27) and exfiltration score (0.83) support classification."
D6716,Warning,0.69,"Bank detail update with known malicious return path (1) and authentication failures (DKIM failed, DMARC failed). Moderate behavioral indicators."
D6717,Warning,0.73,"VPN/MFA reset with behavioral scores below malicious thresholds (sandbox: 0.42, exfiltration: 0.67). Authentication failures require monitoring."
D6718,Warning,0.74,"Wire transfer request with DMARC enforced (1), known malicious return path (1), and ActiveX objects detected. Self-signed certificate adds concern."
D6719,Spam,0.82,"Document download with packer detected (1), high spam content score (0.77), and multiple URL links (3). Spam indicators dominate despite some security concerns."
D6720,No Action,0.58,"Good authentication (SPF/DKIM/DMARC passed) with low behavioral scores (sandbox: 0.0, exfiltration: 0.0). Minimal risk indicators suggest legitimate email."
D6721,Warning,0.68,"Sensitive data request with authentication concerns (SPF softfail, DKIM failed) and high site visual similarity (0.51). Moderate risk indicators."
D6722,Malicious,0.83,"Meeting request with very high exfiltration score (0.84) exceeding threshold. Authentication failures (SPF/DKIM failed) support malicious classification."
D6723,Warning,0.74,"High urgency keywords (0.96) with high spam content score (0.48) and very high exfiltration score (0.81). Self-signed certificate adds concern."
D6724,Warning,0.65,"Domain known malicious (1) but good authentication (SPF passed, DKIM failed, DMARC passed) and low behavioral scores create conflicting signals."
D6725,Malicious,0.85,"Legal threat with very high exfiltration score (0.86) exceeding threshold. High temp email likelihood (0.76) and authentication failures confirm threat."
D6726,Spam,0.81,"Link click request with very high spam content score (0.92) and high exfiltration score (0.88). Authentication failures (SPF failed, DKIM policy) but spam indicators dominant."
D6727,Warning,0.73,"Bank detail update with high reply path reputation (0.52) and link rewritten through redirector (1). High site visual similarity (0.80) suggests monitoring."
D6728,Warning,0.75,"VPN/MFA reset with spam content score (0.57) below threshold. Marketing keywords detected but requires monitoring rather than spam classification."
D6729,Malicious,0.88,"Wire transfer request with high suspicious metadata (0.30), macro-enabled document (1), IOC hits (2), and very high exfiltration score (0.87). Multiple threat indicators."
D6730,Malicious,0.87,"Document download with exploit pattern detected (1) and high exfiltration score (0.73) exceeding thresholds. YARA hits (2) and high suspicious metadata confirm threat."
D6731,Warning,0.68,"High domain reputation (0.99) with authentication failures (DKIM permerror, DMARC failed) and self-signed certificate. Mixed indicators require monitoring."
D6732,No Action,0.59,"Sensitive data request with good authentication (SPF/DMARC passed) and low behavioral scores (sandbox: 0.0, exfiltration: 0.0). Self-signed certificate only minor concern."
