Data ID,Classification,Confidence Score,Detailed Justification
D7156,Warning,0.75,"Meeting request with high sender domain reputation (0.8599), moderate metadata suspicious score (0.5165), 4 YARA matches, image only email (1), winword.exe execution indicating potential meeting-based attack"
D7157,Warning,0.75,"No specific request type with VBScript detected (1), moderate exfiltration behavior (0.6446), high content spam score (0.4380), winword.exe execution indicating script-based attack attempt"
D7158,No Action,0.55,"No specific request type with very high temp email likelihood (0.9041), minimal threat indicators suggest legitimate email from disposable provider"
D7159,Warning,0.70,"Legal threat request with moderate exfiltration behavior (0.3708), outlook.exe execution indicating potential legal intimidation attempt"
D7160,Warning,0.80,"Link click request with moderate exfiltration behavior (0.8378), high sender name similarity to VIP (0.6423), acrobat.exe execution indicating potential VIP impersonation attack"
D7161,No Action,0.60,"Bank detail update request with high sender domain reputation (0.2819), minimal threat indicators suggest legitimate banking communication"
D7162,Warning,0.70,"VPN/MFA reset request with moderate metadata suspicious score (0.0375), high sender name similarity to VIP (0.5592), winword.exe and powershell.exe execution indicating credential harvesting attempt"
D7163,Warning,0.75,"Wire transfer request with DMARC enforced (1), moderate behavioral sandbox score (0.3185), moderate exfiltration behavior (0.5885), winword.exe execution, high content spam score (0.4008) indicating potential financial fraud attempt"
D7164,Warning,0.80,"Document download request with very high metadata suspicious score (0.9221), moderate exfiltration behavior (0.6190), winword.exe execution indicating document-based attack with high suspicious metadata"
D7165,No Action,0.55,"No specific request type with minimal threat indicators, moderate content spam score (0.2234) suggests legitimate email"
D7166,No Action,0.60,"Sensitive data request with high sender domain reputation (0.4370), minimal threat indicators suggest legitimate data request"
D7167,Warning,0.80,"Meeting request with very high metadata suspicious score (0.8924), high content spam score (0.8139), winword.exe execution, self-signed SSL indicating potential meeting-based attack"
D7168,Warning,0.75,"No specific request type with VBScript detected (1), high behavioral sandbox score (0.3962), high exfiltration behavior (0.4313), winword.exe execution indicating script-based attack"
D7169,Malicious,0.85,"No specific request type with sender known malicious (1), high sender name similarity to VIP (0.5430), confirmed malicious sender with VIP impersonation"
D7170,Malicious,0.90,"Legal threat request with sender known malicious (1), ActiveX objects detected (1), high exfiltration behavior (0.8263), outlook.exe execution indicating confirmed legal threat malware from known threat actor"
D7171,Warning,0.75,"Link click request with 1 IOC, moderate metadata suspicious score (0.1519), moderate AMSI suspicion (0.5102), acrobat.exe execution indicating potential document-based attack"
D7172,No Action,0.60,"Bank detail update request with minimal threat indicators, moderate content spam score (0.2696) suggests legitimate banking communication"
D7173,Malicious,0.90,"VPN/MFA reset request with DMARC enforced (1), final URL known malicious (1), very high exfiltration behavior (0.8756), high content spam score (0.9001), winword.exe and powershell.exe execution indicating confirmed credential harvesting malware"
D7174,Warning,0.75,"Wire transfer request with 1 YARA match, moderate metadata suspicious score (0.1169), moderate exfiltration behavior (0.3267), winword.exe execution, expired SSL indicating financial fraud attempt"
D7175,Warning,0.80,"Document download request with high metadata suspicious score (0.5679), high exfiltration behavior (0.7465), high sender name similarity to VIP (0.5909), winword.exe execution, image only email (1) indicating document-based attack with VIP impersonation"
D7176,No Action,0.60,"No specific request type with high sender domain reputation (0.6668), self-signed SSL certificate, minimal threat indicators suggest legitimate email with infrastructure issues"
D7177,No Action,0.55,"Sensitive data request with high temp email likelihood (0.2254), self-signed SSL certificate, minimal threat indicators suggest legitimate request from disposable email"
D7178,Malicious,0.90,"Meeting request with 2 YARA matches, executable attachment, smtp_ip_known_malicious (1), domain known malicious (1), winword.exe execution, self-signed SSL indicating confirmed meeting-based malware with malicious infrastructure"
D7179,No Action,0.55,"No specific request type with 1 YARA match, 2 embedded files, minimal threat indicators suggest legitimate email with some suspicious elements"
D7180,Malicious,0.85,"No specific request type with sender known malicious (1), DMARC enforced (1), confirmed malicious sender with strong authentication bypass"
D7181,Malicious,0.90,"Legal threat request with return path known malicious (1), domain known malicious (1), very high exfiltration behavior (0.9695), outlook.exe execution indicating confirmed legal threat malware with malicious infrastructure"
D7182,Warning,0.80,"Link click request with reply path diff from sender (1), URL redirect chain (1), moderate metadata suspicious score (0.0134), moderate exfiltration behavior (0.1678), acrobat.exe execution indicating URL-based phishing with sender mismatch"
