Data ID,Classification,Confidence Score,Detailed Justification
D3666,No Action,0.85,Very low sender risk (0.08) with return path mismatch (1) but good authentication and 2 malicious components suggest acceptable business risk
D3667,Spam,0.86,Gift card request with extremely high content spam score (1.0) and high exfiltration score (0.88) plus revoked SSL but low sender risk suggest unwanted bulk messaging
D3668,Malicious,0.92,Extremely high sender reputation risk (0.92) with sender spoofing detected (1) and high ActiveX detection (0.68) plus 1 malicious component confirm impersonation attack
D3669,Malicious,0.84,Credential request with low sender risk (0.09) but executable attachment (1) and bulk message indicator (1) plus high exfiltration score (0.79) clearly indicate credential harvesting
D3670,Malicious,0.87,High sender risk (0.62) with packer detected (1) and executable attachment (1) plus high exfiltration score (0.86) and 1 malicious component indicate malware
D3671,Warning,0.78,Meeting request with DMARC enforced (1) and moderate sender risk (0.23) but high content spam score (0.76) and authentication failures require monitoring
D3672,Malicious,0.89,Very high sender reputation risk (0.85) with high content spam score (0.81) and SSL mismatch plus ActiveX detection (0.83) indicate threat
D3673,Malicious,0.87,High sender risk (0.68) with return path known malicious (1) and high temp email likelihood (0.22) plus 4 URLs and expired SSL indicate threat
D3674,Malicious,0.88,Moderate sender risk (0.50) with link click request and final URL known malicious (1) plus high VBScript detection (0.77) and ActiveX objects (0.93) clearly indicate phishing
D3675,Warning,0.75,DMARC enforced (1) with document download request and high suspicious metadata (0.21) plus high VBScript detection (0.92) require monitoring
D3676,Malicious,0.93,Extremely high sender reputation risk (0.96) with malicious file hash (1) and high suspicious metadata (0.17) plus macro-enabled documents (0.94) clearly indicate advanced malware
D3677,Malicious,0.87,Very high sender reputation risk (0.77) with return path known malicious (1) and high content spam score (0.43) plus ActiveX detection (0.65) indicate threat
D3678,Malicious,0.89,Low sender risk (0.06) with executable attachment (1) and 3 YARA matches plus high behavioral sandbox score (0.56) and high exfiltration score (0.83) clearly indicate malware
D3679,Warning,0.74,Gift card request with low sender risk (0.17) but very high temp email likelihood (0.82) and ActiveX detection (0.83) plus 2 malicious components require monitoring
D3680,Warning,0.75,Meeting request with moderate sender risk (0.23) and high ActiveX detection (0.88) plus mixed authentication results require monitoring
D3681,Malicious,0.88,Moderate sender risk (0.74) with 7 URLs detected and high suspicious metadata (0.14) plus 4 malicious components clearly indicate malicious URL campaign
D3682,Malicious,0.86,Moderate sender risk (0.54) with embedded files (1) and high suspicious metadata (0.14) plus 4 malicious components clearly indicate threat
