Data ID,Classification,Confidence Score,Detailed Justification
D6456,Warning,0.80,Legal threat with DMARC enforced but failed and high visual brand similarity (0.272) suggests social engineering requiring verification.
D6457,Warning,0.85,Link click with revoked SSL certificate and high visual similarity (0.255) but mixed authentication results suggests phishing requiring investigation.
D6458,Spam,0.80,Bank detail update with expired SSL and high spam score (0.800) but failed DMARC suggests financial marketing spam with poor security.
D6459,Warning,0.85,VPN/MFA reset with VBScript detected and self-signed SSL with high marketing score (0.955) suggests sophisticated phishing requiring verification.
D6460,Warning,0.85,Wire transfer with sender spoof detected and expired SSL with high marketing score (0.730) but no confirmed malicious indicators requires investigation.
D6461,Warning,0.80,Document download with high visual brand similarity (0.455) and moderate suspicious behaviors but valid authentication suggests verification needed.
D6462,No Action,0.85,DMARC enforced with high visual similarity to VIP (0.835) but very low risk scores and valid authentication suggests legitimate executive communication.
D6463,Malicious,0.90,Sensitive data request with SMTP IP marked malicious (confirmed threat) and expired SSL with high sender temp email likelihood (0.479) confirms attack from compromised infrastructure.
D6464,Warning,0.85,Meeting request with YARA matches (2), high behavioral sandbox score (0.540) and visual similarity (0.776) but failed authentication requires investigation.
D6465,Malicious,0.90,Macro enabled document with known malicious return path (confirmed threat) and self-signed SSL with high metadata suspicious score (0.455) confirms malware delivery.
D6466,No Action,0.75,Low risk scores with valid authentication despite failed DMARC suggests legitimate communication with configuration issues.
D6467,Warning,0.85,Legal threat with high metadata suspicious score (0.407) and exfiltration behavior (0.892) but no confirmed malicious indicators requires investigation.
D6468,Warning,0.80,Link click with high metadata suspicious score (0.494) and exfiltration behavior (0.830) but failed DKIM suggests compromised sender requiring verification.
D6469,Spam,0.80,Bank detail update with high sender temp email likelihood (0.354) and high SMTP ASN risk (0.715) suggests financial marketing spam.
D6470,Malicious,0.95,VPN/MFA reset with packer detected AND final URL known malicious (confirmed threats) and high metadata suspicious score (0.183) confirms advanced malware delivery.
D6471,Warning,0.80,Wire transfer with high AMSI score (0.703) and expired SSL with high SMTP ASN risk (0.668) suggests BEC requiring verification.
D6472,Warning,0.75,Document download with high exfiltration behavior (0.923) and high SMTP geo risk (0.603) but low other indicators suggests investigation needed.
D6473,Malicious,0.90,Final URL known malicious (confirmed threat) with high visual similarity (0.623) and URL redirect detected confirms phishing attack leading to malicious destination.
D6474,Spam,0.80,Sensitive data request with expired SSL and high SMTP ASN risk (0.951) but low malicious indicators suggests data harvesting spam.
D6475,Malicious,0.98,Meeting request with 5 malicious attachments detected (confirmed threat) and high behavioral sandbox score (0.437) with self-signed SSL confirms advanced malware delivery.
D6476,Warning,0.80,High marketing score (0.949) with failed authentication and self-signed SSL but low malicious indicators suggests compromised marketing infrastructure.
D6477,Malicious,0.90,URL spoof detected (confirmed malicious) with high sender reputation (0.982) and final URL known malicious with visual brand similarity (0.457) confirms sophisticated phishing using brand impersonation.
D6478,Malicious,0.95,Legal threat with exploit pattern detected (confirmed malicious indicator) and high AMSI score (0.889) confirms sophisticated phishing attack.
D6479,Warning,0.80,Link click with known malicious reply path and high SMTP ASN risk (0.778) with high marketing score (0.775) suggests phishing requiring verification.
D6480,Spam,0.80,Bank detail update with expired SSL and high visual brand similarity (0.569) but valid SPF suggests financial marketing with poor security.
D6481,Warning,0.85,VPN/MFA reset with known malicious return path and self-signed SSL with high visual similarity (0.177) suggests phishing requiring investigation.
D6482,Warning,0.80,Wire transfer with high sender temp email likelihood (0.687) and YARA match with expired SSL and high marketing score (0.828) suggests BEC requiring verification.
