Data ID,Classification,Confidence Score,Detailed Justification
D5016,Spam,0.86,Return path mismatch with high spam content (0.98). Valid SSL but failed SPF/DKIM. Marketing patterns with bulk characteristics. Commercial spam rather than targeted malicious activity.
D5017,No Action,0.83,Moderate sender score with no specific request type. Passed SPF with valid SSL. High sender name VIP similarity (0.84) but minimal other threats. Appears legitimate with possible name confusion.
D5018,No Action,0.81,Low sender maliciousness (0.22) with high return path reputation (0.87). Failed SPF but self-signed SSL. No specific threats detected. Technical issues rather than malicious intent.
D5019,Warning,0.76,Gift card request with moderate sender score. Valid SSL with passed authentication. Gift card requests always concerning but legitimate technical profile suggests verification needed.
D5020,Malicious,0.95,Wire transfer request with very high sender maliciousness (0.95) and sender spoof detected. Valid SSL but concerning exfiltration behavior (0.80). Spoofed wire transfer confirms critical financial fraud.
D5021,Warning,0.82,Document download request with high metadata suspicious score (0.64). IOC count detected with valid SSL. Document requests with suspicious metadata require user verification before proceeding.
D5022,No Action,0.80,Low sender maliciousness (0.17) with legitimate profile. Passed SPF but failed DMARC. Valid SSL with high sender VIP similarity (0.53) likely legitimate executive communication.
D5023,Warning,0.79,Sensitive data request with high temporary email likelihood (0.76). Failed SPF with valid SSL. Sensitive data requests always require verification despite moderate threat profile.
D5024,Warning,0.83,Meeting request with high scripts detected (0.94) and concerning behaviors. Failed SPF/DKIM/DMARC but valid SSL. High sender VIP similarity (0.94) suggests potential impersonation requiring caution.
D5025,Warning,0.77,Packer detected with return path known malicious. Passed SPF but failed DKIM/DMARC. Valid SSL but concerning technical indicators. Potential malware delivery requiring caution.
D5026,No Action,0.84,DMARC enforced with low overall threat profile. Passed SPF but failed DMARC. Valid SSL with minimal malicious indicators. Configuration issues rather than malicious intent.
D5027,Malicious,0.91,Legal threat with malicious attachments (7) and high metadata suspicious score (0.77). Failed SPF/DKIM with valid SSL. Legal threats with malware confirm sophisticated attack combining social engineering and technical threats.
D5028,Malicious,0.89,Link click request with very high sender maliciousness (0.91) and self-signed SSL. High SMTP IP reputation concerns (0.92) with long sandbox execution time. Phishing attempt with evasion techniques.
D5029,Malicious,0.94,Bank detail update request with high sender maliciousness (0.86) and expired SSL. Failed all authentication checks with high spam content (0.75). Bank fraud attempt with clear malicious indicators.
D5030,Malicious,0.93,VPN/MFA reset request with very high sender maliciousness (0.93) and self-signed SSL. Failed SPF with high spam content (0.54). Critical security bypass attempt for account takeover.
D5031,Warning,0.74,High script presence (0.88) with valid SSL but failed DKIM/DMARC. Low sender maliciousness but concerning technical patterns. No specific request but behaviors warrant caution.
D5032,Malicious,0.92,Legal threat with high sender maliciousness (0.85) and reply path known malicious. Failed SPF/DMARC with valid SSL. Legal threats combined with malicious indicators confirm social engineering attack.
