Data,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dns_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,Analysis_of_the_qrcode_if_present,total_components_detected_malicious
V011,0.57,0.13,0,0.27,0,0,0,0.31,0,0,0,2,1,0.23,0.41,1,0,1,0,0.51,0,1,2,31.0,"[""rundll32.exe""]",1,0,0.19,0,1,0.23,0,0.37,0.41,0.13,0,1,0,0.81,0,0.41,1,document_download,0.31,0,0,0,0,0.59,0,fail,fail,temperror,1,TLS 1.3,1,1,3,0,0,0.47,self_signed,0.31,0.37,0,1,0,0
V012,0.33,0.37,0,0.03,1,1,0,0.07,0,0,0,1,0,0.47,0.17,0,1,0,0,0.27,0,3,8,7.0,"[""taskmgr.exe""]",0,0,0.41,0,0,0.47,0,0.13,0.17,0.37,0,4,0,0.57,0,0.17,0,sensitive_data_request,0.37,0,0,0,0,0.49,0,pass,neutral,fail,1,TLS 1.2,4,0,2,0,0,0.57,valid,0.37,0.13,0,1,0,2
V013,0.61,0.09,0,0.31,0,0,0,0.35,0,0,0,3,0,0.19,0.45,1,1,1,0,0.55,0,2,3,35.0,"[""wmiprvse.exe""]",0,0,0.15,1,0,0.19,0,0.41,0.45,0.09,0,2,0,0.85,0,0.45,1,wire_transfer,0.35,0,0,0,0,0.55,0,none,fail,none,1,TLS 1.1,2,0,1,0,0,0.43,expired,0.35,0.41,0,1,0,1
V014,0.29,0.41,0,0.01,0,0,0,0.05,0,0,0,2,1,0.51,0.15,1,0,0,0,0.25,0,1,9,5.0,"[]",1,0,0.45,0,1,0.51,0,0.09,0.15,0.41,0,3,0,0.55,0,0.15,0,bank_detail_update,0.41,0,0,0,0,0.45,0,fail,pass,temperror,1,TLS 1.2,3,1,0,0,0,0.61,self_signed,0.41,0.09,0,1,0,0
V015,0.65,0.05,0,0.35,1,1,0,0.39,0,0,0,1,0,0.15,0.49,0,0,1,0,0.59,0,3,4,39.0,"[""conhost.exe""]",0,0,0.11,0,0,0.15,0,0.45,0.49,0.05,0,1,0,0.89,0,0.49,1,legal_threat,0.39,0,0,0,0,0.51,0,pass,none,fail,1,TLS 1.3,1,0,2,0,0,0.39,valid,0.39,0.45,0,1,0,3
V016,0.25,0.45,0,0.0,0,0,0,0.01,0,0,0,2,0,0.55,0.11,1,1,1,0,0.21,0,2,10,1.0,"[""csrss.exe""]",0,0,0.49,1,0,0.55,0,0.05,0.11,0.45,0,4,0,0.51,0,0.11,0,meeting_request,0.45,0,0,0,0,0.41,0,softfail,fail,fail,1,TLS 1.2,4,0,3,0,0,0.65,expired,0.45,0.05,0,1,0,2
V017,0.69,0.01,0,0.39,0,0,0,0.43,0,0,0,3,1,0.11,0.53,1,0,0,0,0.63,0,1,5,43.0,"[]",1,0,0.07,0,1,0.11,0,0.49,0.53,0.01,0,2,0,0.93,0,0.53,1,vpn_or_mfa_reset,0.43,0,0,0,0,0.47,0,fail,neutral,temperror,1,TLS 1.1,2,1,1,0,0,0.35,self_signed,0.43,0.49,0,1,0,1
V018,0.21,0.49,0,0.0,1,1,0,0.0,0,0,0,1,0,0.59,0.07,0,1,1,0,0.17,0,3,11,0.0,"[""lsass.exe""]",0,0,0.53,0,0,0.59,0,0.01,0.07,0.49,0,3,0,0.47,0,0.07,0,credential_request,0.49,0,0,0,0,0.37,0,pass,pass,none,1,TLS 1.2,3,0,2,0,0,0.69,valid,0.49,0.01,0,1,0,0
V019,0.73,0.0,0,0.43,0,0,0,0.47,0,0,0,2,0,0.07,0.57,1,1,0,0,0.67,0,2,6,47.0,"[""dllhost.exe""]",0,0,0.03,1,0,0.07,0,0.53,0.57,0.0,0,1,0,0.97,0,0.57,1,invoice_payment,0.47,0,0,0,0,0.43,0,none,fail,fail,1,TLS 1.3,1,0,0,0,0,0.31,expired,0.47,0.53,0,1,0,2
V020,0.17,0.53,0,0.0,0,0,0,0.0,0,0,0,3,1,0.63,0.03,1,0,1,0,0.13,0,1,12,0.0,"[]",1,0,0.57,0,1,0.63,0,0.0,0.03,0.53,0,4,0,0.43,0,0.03,0,gift_card_request,0.53,0,0,0,0,0.33,0,fail,none,temperror,1,TLS 1.2,4,1,3,0,0,0.73,self_signed,0.53,0.0,0,1,0,1
V021,0.56,0.14,0,0.26,0,1,0,0.30,0,0,0,1,0,0.24,0.40,0,0,1,0,0.50,0,3,1,30.0,"[""winlogon.exe""]",0,0,0.20,0,0,0.24,0,0.36,0.40,0.14,0,2,0,0.80,0,0.40,1,document_download,0.30,0,0,0,0,0.60,0,pass,fail,none,1,TLS 1.1,2,0,1,0,0,0.46,valid,0.30,0.36,0,1,0,0
V022,0.32,0.36,0,0.02,1,0,0,0.06,0,0,0,2,1,0.46,0.16,1,1,0,0,0.26,0,2,7,6.0,"[""spoolsv.exe""]",1,0,0.40,0,1,0.46,0,0.14,0.16,0.36,0,3,0,0.56,0,0.16,0,sensitive_data_request,0.36,0,0,0,0,0.50,0,softfail,neutral,fail,1,TLS 1.2,3,0,2,0,0,0.56,expired,0.36,0.14,0,1,0,3
V023,0.60,0.10,0,0.30,0,0,0,0.34,0,0,0,3,0,0.20,0.44,1,0,1,0,0.54,0,1,2,34.0,"[]",0,0,0.16,1,0,0.20,0,0.40,0.44,0.10,0,1,0,0.84,0,0.44,1,wire_transfer,0.34,0,0,0,0,0.56,0,fail,pass,temperror,1,TLS 1.3,1,1,0,0,0,0.42,self_signed,0.34,0.40,0,1,0,2
V024,0.28,0.40,0,0.0,0,1,0,0.04,0,0,0,2,0,0.50,0.12,0,1,1,0,0.22,0,3,8,4.0,"[""explorer.exe""]",0,0,0.44,0,0,0.50,0,0.10,0.12,0.40,0,4,0,0.52,0,0.12,0,bank_detail_update,0.40,0,0,0,0,0.46,0,pass,fail,fail,1,TLS 1.2,4,0,3,0,0,0.60,valid,0.40,0.10,0,1,0,1
V025,0.64,0.06,0,0.34,1,0,0,0.38,0,0,0,1,1,0.16,0.48,1,1,0,0,0.58,0,2,3,38.0,"[""services.exe""]",1,0,0.12,0,1,0.16,0,0.44,0.48,0.06,0,2,0,0.88,0,0.48,1,legal_threat,0.38,0,0,0,0,0.52,0,none,none,none,1,TLS 1.1,2,0,1,0,0,0.38,expired,0.38,0.44,0,1,0,0
V026,0.24,0.44,0,0.0,0,0,0,0.02,0,0,0,3,0,0.54,0.08,1,0,1,0,0.18,0,1,9,2.0,"[]",0,0,0.48,1,0,0.54,0,0.06,0.08,0.44,0,3,0,0.48,0,0.08,0,meeting_request,0.44,0,0,0,0,0.42,0,fail,neutral,temperror,1,TLS 1.2,3,1,2,0,0,0.64,self_signed,0.44,0.06,0,1,0,2
V027,0.68,0.02,0,0.38,0,1,0,0.42,0,0,0,2,0,0.12,0.52,0,0,0,0,0.62,0,3,4,42.0,"[""taskhost.exe""]",0,0,0.08,0,0,0.12,0,0.48,0.52,0.02,0,1,0,0.92,0,0.52,1,vpn_or_mfa_reset,0.42,0,0,0,0,0.48,0,pass,fail,fail,1,TLS 1.3,1,0,0,0,0,0.34,valid,0.42,0.48,0,1,0,1
V028,0.20,0.48,0,0.0,1,0,0,0.0,0,0,0,1,1,0.58,0.04,1,1,1,0,0.14,0,2,10,0.0,"[""dwm.exe""]",1,0,0.52,0,1,0.58,0,0.02,0.04,0.48,0,4,0,0.44,0,0.04,0,credential_request,0.48,0,0,0,0,0.38,0,softfail,pass,none,1,TLS 1.2,4,0,3,0,0,0.68,expired,0.48,0.02,0,1,0,3
V029,0.72,0.0,0,0.42,0,0,0,0.46,0,0,0,3,0,0.08,0.56,1,0,1,0,0.66,0,1,5,46.0,"[]",0,0,0.04,1,0,0.08,0,0.52,0.56,0.0,0,2,0,0.96,0,0.56,1,invoice_payment,0.46,0,0,0,0,0.44,0,fail,none,temperror,1,TLS 1.1,2,1,1,0,0,0.30,self_signed,0.46,0.52,0,1,0,0
V030,0.16,0.52,0,0.0,0,1,0,0.0,0,0,0,2,0,0.62,0.0,0,1,0,0,0.10,0,3,11,0.0,"[""audiodg.exe""]",0,0,0.56,0,0,0.62,0,0.0,0.0,0.52,0,3,0,0.40,0,0.0,0,gift_card_request,0.52,0,0,0,0,0.34,0,pass,fail,fail,1,TLS 1.2,3,0,2,0,0,0.72,valid,0.52,0.0,0,1,0,2
V031,0.55,0.15,0,0.25,0,0,0,0.29,0,0,0,1,1,0.25,0.39,1,1,1,0,0.49,0,2,0,29.0,"[""userinit.exe""]",1,0,0.21,0,1,0.25,0,0.35,0.39,0.15,0,1,0,0.79,0,0.39,0,document_download,0.29,0,0,0,0,0.61,0,none,neutral,fail,1,TLS 1.3,1,0,3,0,0,0.45,expired,0.29,0.35,0,1,0,1
V032,0.31,0.35,0,0.01,1,1,0,0.05,0,0,0,2,0,0.45,0.13,0,0,0,0,0.23,0,1,6,5.0,"[]",0,0,0.39,0,0,0.45,0,0.15,0.13,0.35,0,4,0,0.53,0,0.13,1,sensitive_data_request,0.35,0,0,0,0,0.51,0,fail,pass,temperror,1,TLS 1.2,4,1,1,0,0,0.55,self_signed,0.35,0.15,0,1,0,0
V033,0.59,0.11,0,0.29,0,0,0,0.33,0,0,0,3,0,0.21,0.43,1,0,1,0,0.53,0,3,1,33.0,"[""logonui.exe""]",0,0,0.17,1,0,0.21,0,0.39,0.43,0.11,0,2,0,0.83,0,0.43,1,wire_transfer,0.33,0,0,0,0,0.57,0,pass,fail,none,1,TLS 1.1,2,0,2,0,0,0.41,valid,0.33,0.39,0,1,0,2
V034,0.27,0.39,0,0.0,0,0,0,0.03,0,0,0,2,1,0.49,0.09,1,1,1,0,0.19,0,2,7,3.0,"[""smss.exe""]",1,0,0.43,0,1,0.49,0,0.11,0.09,0.39,0,3,0,0.49,0,0.09,0,bank_detail_update,0.39,0,0,0,0,0.47,0,softfail,none,fail,1,TLS 1.2,3,0,0,0,0,0.59,expired,0.39,0.11,0,1,0,3
V035,0.63,0.07,0,0.33,1,1,0,0.37,0,0,0,1,0,0.17,0.47,0,1,0,0,0.57,0,1,2,37.0,"[]",0,0,0.13,0,0,0.17,0,0.43,0.47,0.07,0,1,0,0.87,0,0.47,1,legal_threat,0.37,0,0,0,0,0.53,0,fail,neutral,temperror,1,TLS 1.3,1,1,3,0,0,0.37,self_signed,0.37,0.43,0,1,0,1
V036,0.23,0.43,0,0.0,0,0,0,0.01,0,0,0,3,0,0.53,0.05,1,0,1,0,0.15,0,3,8,1.0,"[""winrm.exe""]",0,0,0.47,1,0,0.53,0,0.07,0.05,0.43,0,4,0,0.45,0,0.05,0,meeting_request,0.43,0,0,0,0,0.43,0,pass,pass,none,1,TLS 1.2,4,0,2,0,0,0.63,valid,0.43,0.07,0,1,0,0
V037,0.67,0.03,0,0.37,0,0,0,0.41,0,0,0,2,1,0.13,0.51,1,1,0,0,0.61,0,2,3,41.0,"[""wininit.exe""]",1,0,0.09,0,1,0.13,0,0.47,0.51,0.03,0,2,0,0.91,0,0.51,1,vpn_or_mfa_reset,0.41,0,0,0,0,0.49,0,none,fail,fail,1,TLS 1.1,2,0,1,0,0,0.33,expired,0.41,0.47,0,1,0,2
V038,0.19,0.47,0,0.0,1,1,0,0.0,0,0,0,1,0,0.57,0.01,0,0,1,0,0.11,0,1,9,0.0,"[]",0,0,0.51,0,0,0.57,0,0.03,0.01,0.47,0,3,0,0.41,0,0.01,0,credential_request,0.47,0,0,0,0,0.39,0,fail,none,temperror,1,TLS 1.2,3,1,0,0,0,0.67,self_signed,0.47,0.03,0,1,0,1
V039,0.71,0.0,0,0.41,0,0,0,0.45,0,0,0,3,0,0.09,0.55,1,0,1,0,0.65,0,3,4,45.0,"[""lsm.exe""]",0,0,0.05,1,0,0.09,0,0.51,0.55,0.0,0,1,0,0.95,0,0.55,1,invoice_payment,0.45,0,0,0,0,0.45,0,pass,neutral,none,1,TLS 1.3,1,0,3,0,0,0.29,valid,0.45,0.51,0,1,0,0
V040,0.15,0.51,0,0.0,0,0,0,0.0,0,0,0,2,1,0.61,0.0,1,1,0,0,0.07,0,2,10,0.0,"[""msdtc.exe""]",1,0,0.55,0,1,0.61,0,0.0,0.0,0.51,0,4,0,0.37,0,0.0,0,gift_card_request,0.51,0,0,0,0,0.35,0,softfail,fail,fail,1,TLS 1.2,4,0,1,0,0,0.71,expired,0.51,0.0,0,1,0,3
V041,0.54,0.16,0,0.24,0,1,0,0.28,0,0,0,1,0,0.26,0.38,0,1,1,0,0.48,0,1,9,28.0,"[]",0,0,0.22,0,0,0.26,0,0.34,0.38,0.16,0,2,0,0.78,0,0.38,1,document_download,0.28,0,0,0,0,0.62,0,fail,pass,temperror,1,TLS 1.1,2,1,2,0,0,0.44,self_signed,0.28,0.34,0,1,0,2
V042,0.30,0.34,0,0.0,1,0,0,0.04,0,0,0,2,1,0.44,0.12,1,0,0,0,0.20,0,3,5,4.0,"[""netlogon.exe""]",1,0,0.38,0,1,0.44,0,0.16,0.12,0.34,0,3,0,0.54,0,0.12,0,sensitive_data_request,0.34,0,0,0,0,0.52,0,pass,none,fail,1,TLS 1.2,3,0,0,0,0,0.54,valid,0.34,0.16,0,1,0,1
V043,0.58,0.12,0,0.28,0,0,0,0.32,0,0,0,3,0,0.22,0.42,1,1,1,0,0.52,0,2,0,32.0,"[""wermgr.exe""]",0,0,0.18,1,0,0.22,0,0.38,0.42,0.12,0,1,0,0.82,0,0.42,1,wire_transfer,0.32,0,0,0,0,0.58,0,none,fail,none,1,TLS 1.3,1,0,1,0,0,0.40,expired,0.32,0.38,0,1,0,0
V044,0.26,0.38,0,0.0,0,1,0,0.02,0,0,0,2,0,0.48,0.06,0,0,1,0,0.16,0,1,6,2.0,"[]",0,0,0.42,0,0,0.48,0,0.12,0.06,0.38,0,4,0,0.50,0,0.06,0,bank_detail_update,0.38,0,0,0,0,0.48,0,fail,neutral,temperror,1,TLS 1.2,4,1,3,0,0,0.58,self_signed,0.38,0.12,0,1,0,3
V045,0.62,0.08,0,0.32,1,0,0,0.36,0,0,0,1,1,0.18,0.46,1,0,0,0,0.56,0,3,1,36.0,"[""mmc.exe""]",1,0,0.14,0,1,0.18,0,0.42,0.46,0.08,0,2,0,0.86,0,0.46,1,legal_threat,0.36,0,0,0,0,0.54,0,pass,pass,fail,1,TLS 1.1,2,0,2,0,0,0.36,valid,0.36,0.42,0,1,0,2
V046,0.22,0.42,0,0.0,0,0,0,0.0,0,0,0,3,0,0.52,0.02,1,1,1,0,0.12,0,2,7,0.0,"[""rpcss.exe""]",0,0,0.46,1,0,0.52,0,0.08,0.02,0.42,0,3,0,0.46,0,0.02,0,meeting_request,0.42,0,0,0,0,0.44,0,softfail,fail,none,1,TLS 1.2,3,0,0,0,0,0.62,expired,0.42,0.08,0,1,0,1
V047,0.66,0.04,0,0.36,0,1,0,0.40,0,0,0,2,0,0.14,0.50,0,1,0,0,0.60,0,1,2,40.0,"[]",0,0,0.10,0,0,0.14,0,0.46,0.50,0.04,0,1,0,0.90,0,0.50,1,vpn_or_mfa_reset,0.40,0,0,0,0,0.50,0,fail,none,fail,1,TLS 1.3,1,1,1,0,0,0.32,self_signed,0.40,0.46,0,1,0,0
V048,0.18,0.46,0,0.0,1,0,0,0.0,0,0,0,1,1,0.56,0.0,1,0,1,0,0.08,0,3,8,0.0,"[""upnphost.exe""]",1,0,0.50,0,1,0.56,0,0.04,0.0,0.46,0,4,0,0.42,0,0.0,0,credential_request,0.46,0,0,0,0,0.40,0,pass,neutral,temperror,1,TLS 1.2,4,0,3,0,0,0.66,valid,0.46,0.04,0,1,0,3
V049,0.70,0.0,0,0.40,0,0,0,0.44,0,0,0,3,0,0.10,0.54,1,1,0,0,0.64,0,2,3,44.0,"[""themes.exe""]",0,0,0.06,1,0,0.10,0,0.50,0.54,0.0,0,2,0,0.94,0,0.54,1,invoice_payment,0.44,0,0,0,0,0.46,0,none,fail,none,1,TLS 1.1,2,0,2,0,0,0.28,expired,0.44,0.50,0,1,0,1
V050,0.14,0.50,0,0.0,0,1,0,0.0,0,0,0,2,0,0.60,0.0,0,0,1,0,0.04,0,1,9,0.0,"[]",0,0,0.54,0,0,0.60,0,0.0,0.0,0.50,0,3,0,0.38,0,0.0,0,gift_card_request,0.50,0,0,0,0,0.36,0,fail,pass,fail,1,TLS 1.2,3,1,1,0,0,0.70,self_signed,0.50,0.0,0,1,0,2
V051,0.53,0.17,0,0.23,0,0,0,0.27,0,0,0,1,1,0.27,0.37,1,0,1,0,0.47,0,3,8,27.0,"[""SearchIndexer.exe""]",1,0,0.23,0,1,0.27,0,0.33,0.37,0.17,0,2,0,0.77,0,0.37,0,document_download,0.27,0,0,0,0,0.63,0,pass,fail,temperror,1,TLS 1.3,2,0,0,0,0,0.43,valid,0.27,0.33,0,1,0,0
V052,0.29,0.33,0,0.01,1,1,0,0.03,0,0,0,2,0,0.43,0.11,0,1,0,0,0.17,0,2,4,3.0,"[""TabTip.exe""]",0,0,0.37,0,0,0.43,0,0.17,0.11,0.33,0,1,0,0.53,0,0.11,1,sensitive_data_request,0.33,0,0,0,0,0.53,0,softfail,none,fail,1,TLS 1.2,1,1,3,0,0,0.53,expired,0.33,0.17,0,1,0,1
V053,0.57,0.13,0,0.27,0,0,0,0.31,0,0,0,3,0,0.23,0.41,1,1,1,0,0.51,0,1,9,31.0,"[]",0,0,0.19,1,0,0.23,0,0.37,0.41,0.13,0,4,0,0.81,0,0.41,1,wire_transfer,0.31,0,0,0,0,0.59,0,fail,neutral,none,1,TLS 1.1,4,0,2,0,0,0.41,self_signed,0.31,0.37,0,1,0,2
V054,0.25,0.37,0,0.0,0,0,0,0.01,0,0,0,2,1,0.47,0.07,1,0,0,0,0.13,0,3,5,1.0,"[""ipconfig.exe""]",1,0,0.41,0,1,0.47,0,0.13,0.07,0.37,0,3,0,0.49,0,0.07,0,bank_detail_update,0.37,0,0,0,0,0.49,0,pass,pass,temperror,1,TLS 1.2,3,0,1,0,0,0.57,valid,0.37,0.13,0,1,0,3
V055,0.61,0.09,0,0.31,1,1,0,0.35,0,0,0,1,0,0.19,0.45,0,0,1,0,0.55,0,2,0,35.0,"[""ping.exe""]",0,0,0.15,0,0,0.19,0,0.41,0.45,0.09,0,2,0,0.85,0,0.45,1,legal_threat,0.35,0,0,0,0,0.55,0,none,fail,fail,1,TLS 1.3,2,1,0,0,0,0.35,expired,0.35,0.41,0,1,0,1
V056,0.21,0.41,0,0.0,0,0,0,0.0,0,0,0,3,0,0.51,0.01,1,1,1,0,0.09,0,1,6,0.0,"[]",0,0,0.45,1,0,0.51,0,0.09,0.01,0.41,0,1,0,0.45,0,0.01,0,meeting_request,0.41,0,0,0,0,0.45,0,fail,none,none,1,TLS 1.2,1,0,2,0,0,0.61,self_signed,0.41,0.09,0,1,0,0
V057,0.65,0.05,0,0.35,0,0,0,0.39,0,0,0,2,1,0.15,0.49,1,0,0,0,0.59,0,3,1,39.0,"[""nslookup.exe""]",1,0,0.11,0,1,0.15,0,0.45,0.49,0.05,0,4,0,0.89,0,0.49,1,vpn_or_mfa_reset,0.39,0,0,0,0,0.51,0,pass,neutral,temperror,1,TLS 1.1,4,0,3,0,0,0.31,valid,0.39,0.45,0,1,0,2
V058,0.17,0.45,0,0.0,1,1,0,0.0,0,0,0,1,0,0.55,0.0,0,1,1,0,0.05,0,2,7,0.0,"[""tracert.exe""]",0,0,0.49,0,0,0.55,0,0.05,0.0,0.45,0,3,0,0.41,0,0.0,0,credential_request,0.45,0,0,0,0,0.41,0,softfail,pass,fail,1,TLS 1.2,3,1,1,0,0,0.65,expired,0.45,0.05,0,1,0,1
V059,0.69,0.01,0,0.39,0,0,0,0.43,0,0,0,3,0,0.11,0.53,1,1,0,0,0.63,0,1,2,43.0,"[]",0,0,0.07,1,0,0.11,0,0.49,0.53,0.01,0,2,0,0.93,0,0.53,1,invoice_payment,0.43,0,0,0,0,0.47,0,fail,fail,none,1,TLS 1.3,2,0,0,0,0,0.27,self_signed,0.43,0.49,0,1,0,3
V060,0.13,0.49,0,0.0,0,0,0,0.0,0,0,0,2,1,0.59,0.0,1,0,1,0,0.01,0,3,8,0.0,"[""netstat.exe""]",1,0,0.53,0,1,0.59,0,0.01,0.0,0.49,0,1,0,0.37,0,0.0,0,gift_card_request,0.49,0,0,0,0,0.37,0,pass,none,temperror,1,TLS 1.2,1,0,2,0,0,0.69,valid,0.49,0.01,0,1,0,0
V061,0.52,0.18,0,0.22,0,1,0,0.26,0,0,0,1,0,0.28,0.36,0,0,1,0,0.46,0,2,3,26.0,"[""arp.exe""]",0,0,0.24,0,0,0.28,0,0.32,0.36,0.18,0,4,0,0.76,0,0.36,1,document_download,0.26,0,0,0,0,0.64,0,none,fail,fail,1,TLS 1.1,4,1,1,0,0,0.42,expired,0.26,0.32,0,1,0,2
V062,0.28,0.32,0,0.0,1,0,0,0.02,0,0,0,2,1,0.42,0.08,1,1,0,0,0.16,0,1,4,2.0,"[]",1,0,0.36,0,1,0.42,0,0.18,0.08,0.32,0,3,0,0.52,0,0.08,0,sensitive_data_request,0.32,0,0,0,0,0.54,0,fail,neutral,none,1,TLS 1.2,3,0,0,0,0,0.52,self_signed,0.32,0.18,0,1,0,1
