Data ID,Classification,Confidence Score,Detailed Justification
D4759,Malicious,0.84,High sender maliciousness (0.62) with high script detection (0.66) indicate confirmed malicious activity
D4760,Malicious,0.84,Moderate sender maliciousness (0.42) with bank detail update request and high script detection (0.03) combined with high site visual similarity (0.47) indicate BEC malware attack
D4761,Spam,0.72,Very low sender maliciousness (0.02) with gift card request and high metadata suspicious score (0.56) but high spam score (0.77) suggest gift card spam campaign
D4762,Warning,0.83,Moderate sender maliciousness (0.55) with high script detection (0.85) and embedded files combined with self-signed SSL suggest suspicious document behavior
D4763,Malicious,0.84,Moderate sender maliciousness (0.56) with unscannable attachment and high script detection (0.14) combined with exfiltration behavior (0.58) indicate evasive malware
D4764,Malicious,0.87,Extremely high sender maliciousness (0.94) with high script detection (0.41) and DMARC enforced combined with authentication failures indicate sophisticated attack
D4765,Malicious,0.83,Low sender maliciousness (0.07) with urgent callback request and very high temporary email likelihood (0.35) combined with final URL known malicious indicate confirmed malicious vishing attack
D4766,Malicious,0.86,High sender maliciousness (0.69) with very high ActiveX detection (0.92) indicate confirmed malicious compromise
D4767,Malicious,0.86,High sender maliciousness (0.62) with high metadata suspicious score (0.13) and maximum exfiltration behavior (0.91) combined with final URL known malicious indicate data theft malware
D4768,Warning,0.74,Moderate sender maliciousness (0.26) with high temporary email likelihood (0.12) and self-signed SSL but minimal technical threats suggest potential phishing
D4769,Warning,0.75,Low sender maliciousness (0.08) with high script detection (0.11) but minimal technical threats and good authentication suggest legitimate traffic with anomalies
D4770,Warning,0.78,Moderate sender maliciousness (0.33) with gift card request and high script detection (0.79) but image-only email suggest social engineering attempt
D4771,Malicious,0.86,Extremely high sender maliciousness (0.84) with bank detail update request and high script detection (0.38) combined with authentication failures indicate BEC malware attack
D4772,Warning,0.79,Moderate sender maliciousness (0.25) with high script detection (0.62) and QR code analysis but minimal technical threats suggest potential phishing
D4773,Malicious,0.85,Moderate sender maliciousness (0.56) with high metadata suspicious score (0.37) and high behavioral sandbox score (0.50) combined with exfiltration behavior (0.29) indicate data theft malware
D4774,Malicious,0.84,Moderate sender maliciousness (0.45) with reply path known malicious and high behavioral sandbox score (0.12) combined with exfiltration behavior (0.41) and self-signed SSL indicate evasive malware
D4775,Malicious,0.83,Moderate sender maliciousness (0.23) with 6 YARA matches and exfiltration behavior (0.37) combined with authentication failures indicate confirmed malware activity
D4776,Malicious,0.89,Extremely high sender maliciousness (0.93) with wire transfer request and very high temporary email likelihood (0.68) combined with maximum exfiltration behavior (0.82) and expired SSL indicate financial fraud malware
D4777,Malicious,0.84,High sender maliciousness (0.79) with invoice verification request and very high ActiveX detection (0.89) combined with authentication failures indicate invoice fraud malware
D4778,Malicious,0.88,High sender maliciousness (0.60) with wire transfer request and high metadata suspicious score (0.64) combined with maximum exfiltration behavior (0.93) and embedded files indicate financial fraud malware
D4779,Malicious,0.86,Moderate sender maliciousness (0.34) with invoice payment request and packer detected combined with malicious file hash and exfiltration behavior (0.65) indicate invoice fraud malware
D4780,Warning,0.81,Moderate sender maliciousness (0.27) with urgent callback request and high script detection (0.74) combined with SSL certificate mismatch suggest vishing attempt
D4781,Malicious,0.87,Moderate sender maliciousness (0.42) with VPN/MFA reset request and packer detected combined with 1 malicious attachment indicate confirmed credential theft malware
D4782,Warning,0.78,Moderate sender maliciousness (0.54) with high script detection (0.85) but minimal technical threats and authentication failures suggest potential compromise
