Data ID,Classification,Confidence Score,Detailed Justification
D3619,Warning,0.78,High suspicious metadata (0.76) with high behavioral sandbox score (0.05) and self-signed SSL require monitoring
D3620,Warning,0.77,High behavioral sandbox score (0.63) with high suspicious metadata (0.57) and embedded files plus SSL mismatch require monitoring
D3621,No Action,0.86,Moderate sender risk (0.39) with invoice verification and good authentication indicate legitimate business communication
D3622,Warning,0.74,Moderate sender risk (0.52) with high exfiltration score (0.93) but good authentication and valid SSL require monitoring
D3623,No Action,0.88,Very low sender reputation risk (0.08) with embedded files (4) and URL shortener detected but good authentication suggest legitimate email
D3624,Spam,0.84,Wire transfer request with high content spam score (0.93) and 1 URL detected but good authentication suggest unwanted bulk messaging
D3625,No Action,0.87,Moderate sender risk (0.35) with good authentication and valid SSL certificate plus QR code analysis (1) indicate legitimate email
D3626,Malicious,0.87,High sender reputation risk (0.61) with VBScript detection (0.89) and authentication failures indicate malicious activity
D3627,Warning,0.76,DMARC enforced (1) with return path known malicious (1) and high content spam score (0.92) plus self-signed SSL require monitoring
D3628,Malicious,0.88,High sender reputation risk (0.72) with gift card request and macro-enabled documents (0.55) plus authentication failures indicate social engineering
D3629,Warning,0.75,Packer detected (1) with wire transfer request and high suspicious metadata (0.18) but good authentication require monitoring
D3630,Warning,0.74,Document download request with moderate sender risk (0.48) and 3 malicious components plus high URL rendering score (0.97) require monitoring
D3631,Warning,0.78,High temp email likelihood (0.72) with macro-enabled documents (0.50) and expired SSL certificate plus QR code analysis (1) require monitoring
D3632,Warning,0.76,Sensitive data request with moderate sender risk (0.41) and high content spam score (0.53) plus macro-enabled documents (0.86) require monitoring
