Data ID,Classification,Confidence Score,Detailed Justification
D5310,Malicious,0.87,High sender maliciousness (0.63) with very high metadata suspicious score (0.86) and reply path known malicious. High exfiltration behavior (0.54) confirms threat.
D5311,Malicious,0.86,Wire transfer request with user marked as spam and high behavioral sandbox score (0.44). High exfiltration behavior (0.84) confirms wire transfer fraud.
D5312,Malicious,0.92,Very high sender maliciousness (0.89) with invoice verification and marketing keywords. Expired SSL certificate confirms invoice fraud requiring immediate blocking.
D5313,Malicious,0.85,Wire transfer request with high sender maliciousness (0.66) and final URL known malicious. Self-signed SSL with spoofing detected confirms financial fraud.
D5314,Malicious,0.90,Invoice payment with very high sender maliciousness (0.83) and extreme AMSI score (0.84). Self-signed SSL with extreme exfiltration behavior (0.94) confirms malware.
D5315,Malicious,0.91,Urgent callback with high sender maliciousness (0.80) and extreme behavioral sandbox score (0.97). Exploit pattern detected confirms social engineering attack.
D5316,Malicious,0.88,VPN/MFA reset request with high sender maliciousness (0.71) and IOC count (6). High behavioral sandbox score (0.30) confirms security bypass attack.
D5317,Warning,0.76,Reply path known malicious with low sender maliciousness (0.12) but passed SPF/neutral DKIM. Mixed signals require verification.
D5318,Malicious,0.90,Very high sender maliciousness (0.88) with malicious attachment count (2) and user marked as spam. Self-signed SSL confirms malware delivery.
D5319,Warning,0.80,Moderate sender maliciousness (0.47) with failed DKIM/DMARC and high URL rendering behavior (0.87). Mixed signals require verification.
D5320,Malicious,0.87,Legal threat with high sender maliciousness (0.74) and URL decoded spoof detected. Self-signed SSL with failed SPF confirms social engineering attack.
D5321,Malicious,0.86,Document download with sender spoof detected and return path mismatch. High URL reputation score (0.56) confirms document-based attack.
D5322,Malicious,0.88,Gift card request with high sender maliciousness (0.73) and high behavioral sandbox score (0.63). Failed SPF authentication confirms gift card scam.
D5323,Warning,0.81,Very high behavioral sandbox score (0.91) with self-signed SSL but low sender maliciousness (0.21). Technical indicators require verification.
D5324,Malicious,0.91,Urgent callback with very high sender maliciousness (0.79) and domain known malicious. Failed SPF/DKIM authentication confirms social engineering attack.
D5325,Malicious,0.90,Very high sender maliciousness (0.86) with any file hash malicious and high behavioral sandbox score (0.25). Domain known malicious confirms malware delivery.
D5326,Warning,0.78,Link click request with final URL known malicious but low sender maliciousness (0.15). High temporary email likelihood (0.26) requires verification.
D5327,Warning,0.82,Domain known malicious with URL count (4) but moderate sender maliciousness (0.40). Reply path known malicious requires verification.
D5328,Malicious,0.84,Wire transfer request with YARA rule matches (5) and IOC count (3). High URL reputation score (0.75) confirms wire transfer fraud with malware.
D5329,Spam,0.83,Wire transfer request with high spam content (0.29) and unsubscribe link present. Low sender maliciousness (0.21) suggests bulk spam campaign.
D5330,Warning,0.79,Gift card request with moderate sender maliciousness (0.45) and high exfiltration behavior (0.77). Mixed signals require verification.
D5331,Warning,0.80,High temporary email likelihood (0.76) with YARA rule matches (1) but moderate sender maliciousness (0.33). High metadata suspicious score (0.51) requires verification.
D5332,Warning,0.78,Very high temporary email likelihood (0.99) with return path mismatch but moderate sender maliciousness (0.44). Failed all authentication requires verification.
