Data ID,Classification,Confidence Score,Detailed Justification
D7062,No Action,0.60,"Bank detail update request with moderate temp email likelihood, self-signed SSL certificate but low overall threat scores suggest legitimate request with infrastructure issues"
D7063,Malicious,0.85,"VPN/MFA reset request with very high content spam score (0.8526), high exfiltration behavior (0.4701), high URL rendering behavior (0.9542), winword.exe and powershell execution indicating confirmed credential harvesting malware"
D7064,Warning,0.75,"Wire transfer request with moderate max behavioral sandbox score (0.2339), high content spam score (0.6264), winword.exe execution suggesting financial fraud attempt"
D7065,Warning,0.80,"Document download request with high temp email likelihood (0.4303), very high exfiltration behavior (0.8238), very high content spam score (0.9693), winword.exe execution indicating document-based phishing"
D7066,No Action,0.60,"Self-signed SSL certificate, multiple URLs (4) but low overall threat scores suggest legitimate email with certificate issues"
D7067,No Action,0.55,"Sensitive data request with certificate mismatch, moderate temp email likelihood (0.2194) but low overall threat scores suggest legitimate request"
D7068,Spam,0.75,"Meeting request with very high sender domain reputation (0.6900), high exfiltration behavior (0.8024), bulk message indicator (1), winword.exe execution but low malicious indicators suggest bulk meeting spam"
D7069,Malicious,0.90,"Packer detected (1), any network call on open (1), high exfiltration behavior (0.7897), high URL rendering behavior (0.5117), high content spam score (0.6781), winword.exe execution indicating confirmed network-aware malware"
D7070,Malicious,0.85,"Return path known malicious (1), very high temp email likelihood (0.7732), high content spam score (0.7030), confirmed malicious infrastructure with social engineering"
D7071,Malicious,0.85,"Legal threat request with any network call on open (1), high metadata suspicious score (0.7675), high exfiltration behavior (0.6270), YARA match, outlook.exe execution indicating confirmed legal threat malware"
D7072,Malicious,0.90,"Sender known malicious (1), link click request, embedded files (2), high exfiltration behavior (0.4877), acrobat.exe execution indicating confirmed malware from known threat actor"
D7073,No Action,0.55,"Bank detail update request with image only email (1) but low overall threat scores, minimal malicious indicators suggest legitimate banking email"
D7074,Malicious,0.90,"Sender known malicious (1), VPN/MFA reset request, high exfiltration behavior (0.7463), very high content spam score (0.8146), marketing keywords detected (1), URL shortener detected (1), winword.exe and powershell execution indicating confirmed credential harvesting malware"
D7075,Malicious,0.90,"Wire transfer request with return path mismatch (1), reply path diff from sender (1), very high URL reputation concerns (0.9083), moderate sender domain reputation (0.4471), winword.exe execution indicating confirmed financial fraud"
D7076,Warning,0.80,"Document download request with very high metadata suspicious score (0.7761), moderate exfiltration behavior (0.3095), winword.exe execution indicating document-based attack"
D7077,No Action,0.50,"Expired SSL certificate, image only email (1) but very low threat scores suggest legitimate email with technical issues"
D7078,Malicious,0.85,"Sensitive data request with return path known malicious (1), reply path known malicious (1), multiple URLs (4), expired SSL certificate, confirmed malicious infrastructure"
D7079,Warning,0.80,"Meeting request with very high exfiltration behavior (0.9896), high return path reputation (0.9014), URL redirect chain (1), winword.exe execution indicating calendar-based phishing"
D7080,Malicious,0.85,"Packer detected (1), high exfiltration behavior (0.8550), YARA match, high SMTP IP geo risk (0.6354), winword.exe execution indicating confirmed packed malware"
D7081,No Action,0.55,"Certificate mismatch, high URL rendering behavior (0.6496) but low overall threat scores suggest legitimate email with minor issues"
D7082,Malicious,0.85,"Legal threat request with reply path diff from sender (1), high max behavioral sandbox score (0.5556), very high exfiltration behavior (0.8891), very high SMTP IP reputation (0.9253), total components detected malicious (5), outlook.exe execution indicating confirmed legal threat malware"
