Data ID,Classification,Confidence Score,Detailed Justification
D5694,Malicious,0.95,Gift card request with spoofed sender. High metadata suspicious score (0.86). 6 URLs detected. Winword spawning powershell. High exfiltration score (0.67). Clear scam using spoofing and malware to facilitate gift card fraud.
D5695,Warning,0.80,Network call on open detected with high exfiltration score (0.59). Multiple suspicious processes (acrobat, cmd, curl, rundll32). Valid SSL. Warning due to network callback behavior and suspicious process chain despite no specific request.
D5696,Malicious,0.90,Urgent callback request with domain known malicious. High temp email likelihood (0.84). Valid SSL. Malicious due to known bad domain infrastructure combined with urgent social engineering tactics and temporary email evasion.
D5697,Warning,0.80,High sandbox behavioral score (0.21) with high exfiltration score (0.88). High URL rendering behavior score (0.99). Valid SSL. Warning due to extreme behavioral scores indicating potential malicious activity requiring investigation.
D5698,No Action,0.70,Link click request with valid SSL. Passed SPF. Low threat scores. High visual similarity score (0.45) but overall legitimate indicators. Clean communication with minor geographic anomalies only.
D5699,Warning,0.85,Very high temp email likelihood (0.99) with excel spawning cmd and powershell. 4 links detected. Failed all authentication. Warning due to temporary email with suspicious process chains and multiple links.
D5700,Malicious,0.90,Wire transfer request with DMARC enforced but exploit pattern detected. High AMSI score (0.68). Self-signed SSL. High visual similarity to brand (0.55). Clear BEC with exploit pattern and brand impersonation.
D5701,Warning,0.75,Wire transfer request with valid SSL. Passed SPF but failed DMARC authentication. Four links detected. Warning due to sensitive financial request with authentication failure despite otherwise legitimate indicators.
D5702,Spam,0.80,Gift card request with winword spawning powershell and regsvr32. Failed SPF. High URL reputation risk (0.66). Spam due to gift card scam with suspicious processes and authentication failure.
D5703,Warning,0.75,High metadata suspicious score (0.46) with high AMSI score (0.73). Self-signed SSL. High exfiltration score (0.93). Warning due to extreme behavioral scores despite no specific request type.
D5704,Malicious,0.90,4 YARA matches with high exfiltration score (0.78). Winword spawning powershell. Expired SSL. Malicious due to multiple YARA detections indicating malware presence combined with suspicious process injection.
D5705,No Action,0.80,Invoice verification with excellent sender reputation (0.41). Valid SSL. High visual similarity to brand (0.82). Passed SPF. Legitimate invoice communication with good security indicators.
D5706,Warning,0.75,High metadata suspicious score (0.50) with high sandbox behavioral score (0.51). Winword spawning powershell. Valid SSL. Warning due to suspicious file characteristics and process anomalies despite good authentication.
D5707,Malicious,0.85,Sender known malicious with winword spawning powershell and regsvr32. Self-signed SSL certificate. Low exfiltration score but known bad actor using process injection techniques. Clear malware from identified threat actor.
D5708,Spam,0.75,Wire transfer request with SMTP IP known malicious. Failed SPF. Valid SSL. Four links detected. Spam due to sensitive financial request from malicious infrastructure with authentication failure.
D5709,No Action,0.85,High risk role targeted but with self-signed SSL. Passed SPF. Very low threat scores. High visual similarity score (0.88). Legitimate communication with certificate configuration issues only.
D5710,No Action,0.75,Valid SSL with passed SPF/DKIM. High visual similarity score (0.33). Low threat scores across all indicators. Legitimate communication with minor certificate anomalies.
D5711,No Action,0.70,High temp email likelihood (0.70) but expired SSL. Passed SPF. Low threat scores. Legitimate communication from temporary email service with certificate issues.
D5712,Spam,0.80,Gift card request with reply path known malicious. Failed all authentication. Image-only email flag. Spam due to gift card scam pattern with malicious reply infrastructure and evasion techniques.
D5713,Malicious,0.85,Wire transfer request with SMTP IP known malicious. Expired SSL. High exfiltration score (0.59). Clear BEC attempt from malicious infrastructure targeting financial transactions.
D5714,Malicious,0.95,Document download with high metadata suspicious score (0.63). Expired SSL. Extremely high exfiltration score (0.92). Malicious due to near-maximum exfiltration behavior indicating active data theft combined with suspicious document characteristics.
D5715,Malicious,0.85,Sender known malicious with domain known malicious. Failed DKIM/DMARC. Valid SSL. Clear threat from known bad actor with multiple malicious infrastructure indicators.
D5716,Warning,0.75,Sensitive data request with very high temp email likelihood (0.85). High visual similarity to brand (0.96). Failed SPF. Warning due to credential request from temporary email with brand impersonation.
D5717,Malicious,0.95,Sender known malicious with meeting request. ActiveX objects detected. High sandbox behavioral score (0.58). High AMSI score (0.81). Clear malware from known bad actor using ActiveX exploitation.
D5718,Warning,0.80,High metadata suspicious score (0.47) with very high sandbox behavioral score (0.84). Failed all authentication. Warning due to extreme behavioral detection scores requiring investigation.
D5719,No Action,0.70,High temp email likelihood (0.38) but self-signed SSL. Passed SPF/DMARC. High spam score (0.65) but low threat indicators. Legitimate communication with certificate and content issues.
D5720,Malicious,0.95,Legal threat with return path known malicious. 6 YARA matches. High metadata suspicious score (0.82). Malicious due to known malicious infrastructure combined with multiple YARA malware detections and social engineering tactics.
D5721,Warning,0.80,Link click request with reply path known malicious. High sandbox behavioral score (0.73). Valid SSL. Warning due to malicious reply infrastructure and behavioral anomalies.
D5722,Warning,0.75,Bank detail update with DNS morphing detected. URL shortener detected. Valid SSL. Warning due to bank detail request with DNS manipulation and URL obfuscation techniques.
D5723,Malicious,0.95,VPN/MFA reset with high metadata suspicious score (0.73). Winword spawning powershell. Very high IP geo risk (0.99). Expired SSL. Clear credential theft using document-based malware from high-risk location.
D5724,Spam,0.75,Wire transfer request with return path known malicious. Self-signed SSL. Failed all authentication. Spam due to financial request with malicious return path and complete authentication failure.
D5725,Warning,0.75,Document download with network call on open. High IP geo risk (0.56). SSL 3.0 (severely outdated). Warning due to network callback behavior and outdated security protocols.
D5726,No Action,0.75,Good sender reputation (0.41) with valid SSL. Failed SPF/DKIM/DMARC but low threat scores. High marketing keywords (0.85). Legitimate marketing communication with authentication issues.
D5727,Spam,0.70,Sensitive data request with return path mismatch. Self-signed SSL. Failed SPF. Low threat scores but sensitive request with poor authentication. Spam due to credential request with security issues.
D5728,No Action,0.75,Meeting request with valid SSL. Passed SPF. High URL reputation risk (0.33) but low threat scores. Legitimate meeting communication with minor URL reputation concerns.
D5729,Warning,0.75,Reply path known malicious with high AMSI score (0.62). Valid SSL. Passed SPF. Warning due to malicious reply infrastructure and behavioral anomalies despite good authentication.
D5730,No Action,0.80,Clean email with valid SSL. Passed SPF/DKIM. Low threat scores across all indicators. Legitimate communication with good authentication and security measures.
D5731,Malicious,0.90,Legal threat with DMARC enforced and packer detected. Macro-enabled document with VBScript/JavaScript detected. Exploit pattern detected. Clear malware using multiple techniques including macros and exploit patterns.
D5732,No Action,0.75,Link click request with valid SSL. Failed SPF but low threat scores. High spam score (0.21) but no malicious components. Legitimate communication with minor authentication and content issues.
